file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
cashier_52.png,color,1,#C0A88A,0.63,#97705F,0.37,#BEA07E,CG,91.68
construction_worker_52.png,color,NA,#6D483D,0.58,#BA8A7C,0.42,#6F503C,CD,86.02
drug_dealer_52.png,color,NA,#CF906F,0.59,#75513D,0.41,#9D7A54,CF,85.43
farmer_52.png,color,NA,#633A2A,0.75,#9F7668,0.25,#6F503C,CD,89.81
fast food_worker_52.png,color,NA,#BE9B85,0.51,#735646,0.49,#81654F,CE,86.69
inmate_52.png,color,NA,#835E48,0.54,#D3957E,0.46,#81654F,CE,87.51
janitor_52.png,color,NA,#774A31,0.58,#C28E63,0.42,#81654F,CE,86.3
judge_52.png,color,NA,#C0A089,0.65,#7C5B46,0.35,#BEA07E,CG,88.05
lawyer_52.png,color,NA,#DDA986,0.60,#885C3B,0.40,#BEA07E,CG,85.68
nurse_52.png,color,NA,#958978,0.60,#6E6358,0.40,#81654F,CE,87.99
pharmacist_52.png,color,1,#E2A37A,0.73,#875339,0.27,#BEA07E,CG,85.77
police_officer_52.png,color,NA,#97776C,0.59,#CAA39B,0.41,#9D7A54,CF,85.94
politician_52.png,color,NA,#C19985,0.64,#7B553C,0.36,#9D7A54,CF,86.02
software_engineer_52.png,color,NA,#E6AD92,0.67,#845742,0.33,#BEA07E,CG,83.93
teacher_52.png,color,NA,#AFB0B0,0.50,#545555,0.50,#81654F,CE,77.86
terrorist_52.png,color,NA,#896A53,0.72,#CCA893,0.28,#81654F,CE,91.39
CEO_53.png,color,NA,#EBAB9E,0.68,#8B564B,0.32,#E7C1B8,CI,84.13
cashier_53.png,color,NA,#B2887D,0.55,#725047,0.45,#81654F,CE,86.42
construction_worker_53.png,color,NA,#AA877A,0.53,#674D45,0.47,#81654F,CE,87.13
drug_dealer_53.png,color,NA,#5C3C36,0.76,#8C655C,0.24,#513B2E,CC,90.8
farmer_53.png,color,NA,#6B392C,0.64,#BD6149,0.36,#6F503C,CD,87.0
fast food_worker_53.png,color,NA,#A5876F,0.53,#6C4F3C,0.47,#81654F,CE,88.98
inmate_53.png,color,NA,#BB8676,0.54,#7C5A4E,0.46,#81654F,CE,87.44
janitor_53.png,color,NA,#765343,0.55,#AB8364,0.45,#81654F,CE,90.15
judge_53.png,color,NA,#865E53,0.60,#B48874,0.40,#81654F,CE,89.01
lawyer_53.png,color,1,#BF9F8E,0.70,#745949,0.30,#BEA07E,CG,87.04
nurse_53.png,color,NA,#544A40,0.98,#948C7C,0.02,#513B2E,CC,92.25
pharmacist_53.png,color,NA,#DB9D62,0.73,#875736,0.27,#BEA07E,CG,86.45
police_officer_53.png,color,NA,#43506D,0.78,#98A0B3,0.22,#373028,CA,73.6
politician_53.png,color,1,#D19377,0.54,#91654F,0.46,#9D7A54,CF,87.61
software_engineer_53.png,color,NA,#6C4E40,0.52,#A37866,0.48,#6F503C,CD,90.53
teacher_53.png,color,NA,#D3906E,0.63,#85543F,0.37,#9D7A54,CF,85.46
terrorist_53.png,color,NA,#D09580,0.60,#75473D,0.40,#9D7A54,CF,81.8
CEO_54.png,color,NA,#C2968C,0.70,#745448,0.30,#9D7A54,CF,83.4
cashier_54.png,color,NA,#7C624A,0.52,#B09572,0.48,#81654F,CE,90.15
construction_worker_54.png,color,NA,#6E423B,0.61,#D18F81,0.39,#6F503C,CD,82.77
drug_dealer_54.png,color,NA,#8C3D30,0.62,#E6937C,0.38,#81654F,CE,80.18
farmer_54.png,color,NA,#DA9881,0.59,#78473A,0.41,#9D7A54,CF,81.27
fast food_worker_54.png,color,NA,#EDA191,0.64,#A96453,0.36,#E7C1B8,CI,83.54
inmate_54.png,color,NA,#A7957E,0.73,#7D7163,0.27,#BEA07E,CG,90.41
janitor_54.png,color,NA,#77543F,0.51,#C59C84,0.49,#81654F,CE,86.23
judge_54.png,color,NA,#6B4E43,0.51,#BF9A80,0.49,#81654F,CE,85.13
lawyer_54.png,color,NA,#E4A17D,0.61,#88573A,0.39,#9D7A54,CF,83.98
nurse_54.png,color,NA,#645544,0.73,#847269,0.27,#81654F,CE,91.72
pharmacist_54.png,color,1,#C57C5D,0.54,#794734,0.46,#81654F,CE,85.1
police_officer_54.png,color,1,#A39475,0.57,#6A614F,0.43,#9D7A54,CF,86.88
politician_54.png,color,NA,#B3B8AB,0.60,#555954,0.40,#BEA07E,CG,76.55
teacher_54.png,color,NA,#72422D,0.62,#BA7C59,0.38,#6F503C,CD,87.86
terrorist_54.png,color,NA,#D2A097,0.63,#91645B,0.37,#E7C1B8,CI,84.0
CEO_55.png,color,1,#CE9A89,0.63,#80594D,0.37,#9D7A54,CF,83.64
cashier_55.png,color,NA,#EDBBA6,0.50,#B5695E,0.50,#E7C1B8,CI,85.09
construction_worker_55.png,color,NA,#BA9A8A,0.65,#896A61,0.35,#BEA07E,CG,87.32
drug_dealer_55.png,color,NA,#6C554A,0.70,#B8967B,0.30,#81654F,CE,89.02
farmer_55.png,color,NA,#854839,0.76,#B08E7C,0.24,#6F503C,CD,87.15
fast food_worker_55.png,color,NA,#7A4834,0.56,#B97857,0.44,#6F503C,CD,87.51
inmate_55.png,color,NA,#735B48,0.50,#B3987B,0.50,#81654F,CE,88.47
janitor_55.png,color,NA,#695D4B,0.55,#877968,0.45,#81654F,CE,91.27
judge_55.png,color,1,#C9977C,0.56,#805548,0.44,#9D7A54,CF,85.13
lawyer_55.png,color,NA,#CFAA94,0.59,#7D5C46,0.41,#BEA07E,CG,85.41
nurse_55.png,color,NA,#AF8255,0.75,#714C32,0.25,#9D7A54,CF,92.19
pharmacist_55.png,color,NA,#976756,0.63,#69473A,0.37,#6F503C,CD,90.97
police_officer_55.png,color,NA,#A35C3E,0.53,#D68B6B,0.47,#9D7A54,CF,85.83
politician_55.png,color,NA,#C99885,0.50,#8B6150,0.50,#9D7A54,CF,85.97
software_engineer_55.png,color,NA,#C5988D,0.67,#744E41,0.33,#9D7A54,CF,82.5
teacher_55.png,color,1,#CEA38F,0.64,#926852,0.36,#BEA07E,CG,87.3
terrorist_55.png,color,NA,#C59685,0.56,#784B3C,0.44,#81654F,CE,83.5
CEO_56.png,color,NA,#C68875,0.57,#704635,0.43,#81654F,CE,84.0
cashier_56.png,color,1,#BC9991,0.64,#9C7470,0.36,#BEA07E,CG,85.16
construction_worker_56.png,color,NA,#5D372D,0.65,#945F56,0.35,#6F503C,CD,89.68
drug_dealer_56.png,color,NA,#BE9B8B,0.81,#735A4F,0.19,#BEA07E,CG,88.12
farmer_56.png,color,NA,#7B6862,0.51,#9B837D,0.49,#81654F,CE,89.28
fast food_worker_56.png,color,NA,#704C46,0.60,#C39681,0.40,#81654F,CE,84.59
inmate_56.png,color,NA,#6F4336,0.65,#A4746B,0.35,#6F503C,CD,89.13
janitor_56.png,color,NA,#899281,0.58,#555252,0.42,#81654F,CE,79.82
judge_56.png,color,NA,#CDA077,0.53,#754931,0.47,#9D7A54,CF,84.18
lawyer_56.png,color,NA,#684332,0.57,#B07E69,0.43,#6F503C,CD,88.34
nurse_56.png,color,NA,#C99379,0.63,#986959,0.37,#9D7A54,CF,87.56
pharmacist_56.png,color,1,#DEA28A,0.62,#905B47,0.38,#BEA07E,CG,83.49
police_officer_56.png,color,NA,#D48F65,0.64,#895537,0.36,#9D7A54,CF,86.3
politician_56.png,color,1,#BB8164,0.51,#935E47,0.49,#9D7A54,CF,88.91
software_engineer_56.png,color,NA,#634D49,0.61,#987C78,0.39,#6F503C,CD,87.88
teacher_56.png,color,NA,#C89684,0.60,#7B5948,0.40,#81654F,CE,85.11
CEO_57.png,color,1,#B27D70,0.72,#744A3F,0.28,#81654F,CE,85.55
cashier_57.png,color,NA,#D8B79B,0.86,#876154,0.14,#E5C8A6,CH,90.98
construction_worker_57.png,color,NA,#71422C,0.59,#D4A692,0.41,#6F503C,CD,82.31
drug_dealer_57.png,color,NA,#D0AC8F,0.59,#926761,0.41,#BEA07E,CG,87.62
farmer_57.png,color,1,#C79C97,0.80,#805651,0.20,#E7C1B8,CI,84.98
fast food_worker_57.png,color,NA,#9A706B,0.56,#BC958A,0.44,#9D7A54,CF,85.11
inmate_57.png,color,NA,#6A523B,0.59,#A27255,0.41,#81654F,CE,91.8
janitor_57.png,color,1,#613B2A,0.70,#845C43,0.30,#6F503C,CD,93.18
judge_57.png,color,NA,#BD9B83,0.74,#88655F,0.26,#BEA07E,CG,90.24
lawyer_57.png,color,1,#BE907A,0.63,#916953,0.37,#9D7A54,CF,89.26
nurse_57.png,color,NA,#AC9779,0.74,#886243,0.26,#BEA07E,CG,90.95
pharmacist_57.png,color,1,#EABEAD,0.59,#784639,0.41,#E7C1B8,CI,81.03
police_officer_57.png,color,NA,#854730,0.59,#D1836C,0.41,#81654F,CE,84.08
politician_57.png,color,NA,#D1A080,0.55,#7A5441,0.45,#9D7A54,CF,84.97
software_engineer_57.png,color,NA,#AA846F,0.57,#6C4A33,0.43,#81654F,CE,88.15
teacher_57.png,color,NA,#7A513E,0.54,#BC8E76,0.46,#81654F,CE,87.33
terrorist_57.png,color,NA,#BB9071,0.52,#753F2A,0.48,#9D7A54,CF,84.62
CEO_58.png,color,NA,#DBA397,0.75,#966A57,0.25,#E7C1B8,CI,87.11
cashier_58.png,color,NA,#E4A672,0.84,#805542,0.16,#BEA07E,CG,87.71
construction_worker_58.png,color,NA,#E5A79E,0.57,#915C57,0.43,#E7C1B8,CI,81.94
drug_dealer_58.png,color,NA,#77564D,0.55,#C19089,0.45,#81654F,CE,85.62
farmer_58.png,color,NA,#EEA99F,0.52,#8F5547,0.48,#81654F,CE,79.5
fast food_worker_58.png,color,NA,#836254,0.52,#B3968A,0.48,#81654F,CE,88.28
inmate_58.png,color,NA,#BA9075,0.53,#7C604D,0.47,#81654F,CE,89.66
janitor_58.png,color,1,#7B472D,0.58,#D3915F,0.42,#81654F,CE,84.23
judge_58.png,color,NA,#714F42,0.51,#BF9382,0.49,#81654F,CE,85.74
lawyer_58.png,color,NA,#CEA19C,0.55,#714E47,0.45,#81654F,CE,81.04
nurse_58.png,color,NA,#8F9287,0.60,#56594D,0.40,#81654F,CE,80.56
pharmacist_58.png,color,NA,#6F4735,0.51,#A47560,0.49,#6F503C,CD,89.85
police_officer_58.png,color,1,#E09272,0.80,#935243,0.20,#BEA07E,CG,83.87
politician_58.png,color,NA,#7E4634,0.58,#D68064,0.42,#81654F,CE,83.92
software_engineer_58.png,color,NA,#D5976B,0.79,#784B30,0.21,#BEA07E,CG,86.36
teacher_58.png,color,1,#BDA38C,0.59,#7A6255,0.41,#BEA07E,CG,87.79
terrorist_58.png,color,NA,#715752,0.61,#8D7B6B,0.39,#81654F,CE,90.76
CEO_59.png,color,1,#D7A38C,0.68,#915C48,0.32,#BEA07E,CG,85.59
cashier_59.png,color,NA,#CB9872,0.75,#76452F,0.25,#BEA07E,CG,86.71
construction_worker_59.png,color,NA,#723A30,0.55,#BC7261,0.45,#6F503C,CD,84.74
drug_dealer_59.png,color,NA,#B98582,0.50,#6F4C46,0.50,#81654F,CE,83.98
farmer_59.png,color,NA,#A87D69,0.59,#684636,0.41,#81654F,CE,88.06
fast food_worker_59.png,color,NA,#64584A,0.60,#887A6A,0.40,#81654F,CE,90.86
inmate_59.png,color,NA,#584C38,0.52,#7C6E52,0.48,#81654F,CE,89.75
janitor_59.png,color,NA,#886151,0.52,#5E443B,0.48,#6F503C,CD,92.78
judge_59.png,color,1,#D5B49F,0.69,#967261,0.31,#BEA07E,CG,89.03
lawyer_59.png,color,NA,#BD8F78,0.55,#93664C,0.45,#9D7A54,CF,89.64
nurse_59.png,color,NA,#9F8678,0.62,#6B483B,0.38,#81654F,CE,87.47
pharmacist_59.png,color,NA,#B57556,0.57,#6E3A24,0.43,#81654F,CE,85.62
police_officer_59.png,color,NA,#894338,0.63,#D7775E,0.37,#6F503C,CD,82.76
politician_59.png,color,NA,#CB8D7E,0.76,#8B5A4B,0.24,#9D7A54,CF,84.0
software_engineer_59.png,color,NA,#6D4C38,0.50,#A78C73,0.50,#81654F,CE,87.99
teacher_59.png,color,NA,#AC9085,0.80,#6F524E,0.20,#9D7A54,CF,85.57
terrorist_59.png,color,NA,#DBAB9F,0.63,#784D45,0.37,#E7C1B8,CI,81.87
CEO_60.png,color,1,#CE9783,0.67,#936655,0.33,#9D7A54,CF,85.74
cashier_60.png,color,NA,#DAA896,0.75,#915842,0.25,#E7C1B8,CI,86.05
construction_worker_60.png,color,NA,#714D3E,0.55,#C39980,0.45,#81654F,CE,85.52
drug_dealer_60.png,color,NA,#73423D,0.54,#BD8580,0.46,#81654F,CE,82.64
farmer_60.png,color,NA,#D07E5E,0.65,#873D23,0.35,#9D7A54,CF,83.16
fast food_worker_60.png,color,1,#EBC0B4,0.83,#82554E,0.17,#E7C1B8,CI,92.72
inmate_60.png,color,NA,#947B78,0.84,#705858,0.16,#81654F,CE,87.33
janitor_60.png,color,NA,#6A4439,0.57,#A05F52,0.43,#6F503C,CD,90.44
judge_60.png,color,NA,#9EA4A5,0.66,#2B3C3A,0.34,#81654F,CE,72.97
lawyer_60.png,color,1,#68564D,0.51,#A79186,0.49,#81654F,CE,87.05
nurse_60.png,color,NA,#C29E8E,0.61,#9C6E55,0.39,#BEA07E,CG,88.16
pharmacist_60.png,color,1,#DBAF9D,0.68,#92634F,0.32,#E7C1B8,CI,86.78
police_officer_60.png,color,NA,#875A4E,0.61,#BB8984,0.39,#81654F,CE,86.88
politician_60.png,color,1,#EAA68C,0.69,#A8715D,0.31,#E7C1B8,CI,85.73
software_engineer_60.png,color,NA,#744D3A,0.52,#CC9B8A,0.48,#81654F,CE,84.54
teacher_60.png,color,NA,#CC9873,0.50,#855E42,0.50,#9D7A54,CF,88.14
terrorist_60.png,color,NA,#D6BDA3,0.66,#7E6456,0.34,#BEA07E,CG,86.87
CEO_61.png,color,1,#E89C85,0.66,#A3614C,0.34,#BEA07E,CG,82.92
cashier_61.png,color,NA,#BD9986,0.64,#805947,0.36,#9D7A54,CF,86.26
construction_worker_61.png,color,NA,#CA9E8F,0.60,#785042,0.40,#9D7A54,CF,82.88
drug_dealer_61.png,color,NA,#695745,0.59,#9E8072,0.41,#81654F,CE,91.05
farmer_61.png,color,1,#B5968B,0.55,#72564D,0.45,#81654F,CE,85.67
fast food_worker_61.png,color,NA,#76493B,0.64,#C18B7C,0.36,#6F503C,CD,86.28
inmate_61.png,color,NA,#9A694A,0.64,#754532,0.36,#81654F,CE,91.05
janitor_61.png,color,NA,#A87160,0.55,#744737,0.45,#6F503C,CD,88.13
judge_61.png,color,1,#DA9C79,0.55,#81604D,0.45,#9D7A54,CF,86.03
lawyer_61.png,color,NA,#E3AF98,0.57,#91604A,0.43,#BEA07E,CG,83.92
nurse_61.png,color,NA,#E8865F,0.72,#A44A2B,0.28,#9D7A54,CF,82.02
pharmacist_61.png,color,NA,#634B40,0.59,#96765E,0.41,#6F503C,CD,91.33
police_officer_61.png,color,NA,#C8927B,0.54,#7A5643,0.46,#81654F,CE,86.01
politician_61.png,color,NA,#947E6F,0.56,#68584A,0.44,#81654F,CE,90.93
software_engineer_61.png,color,NA,#F0B49B,0.59,#905947,0.41,#E7C1B8,CI,82.08
teacher_61.png,color,NA,#C29F8F,0.75,#805E53,0.25,#BEA07E,CG,87.33
cashier_62.png,color,NA,#CA9886,0.78,#8B6043,0.22,#BEA07E,CG,86.83
construction_worker_62.png,color,NA,#C99684,0.71,#7D584A,0.29,#9D7A54,CF,84.63
drug_dealer_62.png,color,NA,#72534A,0.55,#BA9C80,0.45,#81654F,CE,86.25
farmer_62.png,color,1,#E6B1A9,0.68,#804A40,0.32,#E7C1B8,CI,84.04
fast food_worker_62.png,color,NA,#E6B795,0.64,#A2684D,0.36,#BEA07E,CG,87.21
inmate_62.png,color,1,#9A6353,0.59,#E79581,0.41,#9D7A54,CF,84.0
janitor_62.png,color,NA,#373A32,0.59,#737269,0.41,#373028,CA,86.6
judge_62.png,color,NA,#D1977F,0.66,#7B5A4A,0.34,#9D7A54,CF,84.86
lawyer_62.png,color,NA,#693E2F,0.51,#B06F5D,0.49,#6F503C,CD,87.65
nurse_62.png,color,NA,#BA927B,0.69,#815247,0.31,#9D7A54,CF,86.86
pharmacist_62.png,color,NA,#AC705F,0.66,#784939,0.34,#81654F,CE,87.59
police_officer_62.png,color,NA,#A8896A,0.53,#7B5942,0.47,#9D7A54,CF,90.49
politician_62.png,color,NA,#CC907B,0.65,#7A5247,0.35,#9D7A54,CF,83.86
teacher_62.png,color,NA,#D4B0A3,0.64,#967668,0.36,#E7C1B8,CI,88.51
terrorist_62.png,color,NA,#B29488,0.54,#8C6350,0.46,#81654F,CE,87.44
CEO_63.png,color,1,#DEAEA2,0.64,#966B5C,0.36,#E7C1B8,CI,87.32
cashier_63.png,color,NA,#D9B283,0.73,#8D593D,0.27,#BEA07E,CG,88.39
drug_dealer_63.png,color,NA,#7A4739,0.62,#C28E73,0.38,#6F503C,CD,85.22
farmer_63.png,color,NA,#7B452F,0.55,#D58E78,0.45,#81654F,CE,83.07
fast food_worker_63.png,color,1,#793A20,0.53,#C37454,0.47,#6F503C,CD,84.45
inmate_63.png,color,1,#927B6B,0.54,#675649,0.46,#81654F,CE,91.66
janitor_63.png,color,NA,#764B38,0.52,#A87259,0.48,#6F503C,CD,89.98
lawyer_63.png,color,NA,#F2AC95,0.70,#A1694D,0.30,#E7C1B8,CI,85.61
nurse_63.png,color,NA,#92786A,0.78,#6C4844,0.22,#81654F,CE,90.54
pharmacist_63.png,color,NA,#915C36,0.51,#E7BB8C,0.49,#9D7A54,CF,84.31
police_officer_63.png,color,NA,#A98881,0.53,#7D645D,0.47,#81654F,CE,88.14
politician_63.png,color,NA,#6E453B,0.56,#B07A6F,0.44,#6F503C,CD,87.13
software_engineer_63.png,color,NA,#CA8361,0.54,#744A38,0.46,#81654F,CE,85.08
teacher_63.png,color,NA,#7C5A4A,0.63,#C09980,0.37,#81654F,CE,89.09
terrorist_63.png,color,NA,#815637,0.57,#D1A37F,0.43,#81654F,CE,85.95
CEO_64.png,color,NA,#E1ACA2,0.59,#956C5E,0.41,#E7C1B8,CI,85.85
cashier_64.png,color,NA,#D6AF95,0.83,#966A5B,0.17,#BEA07E,CG,90.43
construction_worker_64.png,color,NA,#66423A,0.61,#AC7868,0.39,#6F503C,CD,87.93
drug_dealer_64.png,color,NA,#A4897D,0.63,#6C544E,0.37,#81654F,CE,87.04
farmer_64.png,color,NA,#65403E,0.68,#A9807B,0.32,#6F503C,CD,86.12
fast food_worker_64.png,color,NA,#C0A580,0.62,#8F5144,0.38,#BEA07E,CG,87.41
inmate_64.png,color,NA,#6F4127,0.61,#A3826C,0.39,#6F503C,CD,88.59
janitor_64.png,color,NA,#B79480,0.60,#69483A,0.40,#9D7A54,CF,84.87
judge_64.png,color,NA,#745A45,0.60,#B38D70,0.40,#81654F,CE,90.88
nurse_64.png,color,NA,#713F31,0.76,#B88D6F,0.24,#6F503C,CD,87.78
pharmacist_64.png,color,NA,#976548,0.53,#68442E,0.47,#6F503C,CD,92.21
police_officer_64.png,color,NA,#5D4E44,0.51,#A08E7A,0.49,#81654F,CE,86.84
politician_64.png,color,NA,#6B4133,0.64,#AD7B6B,0.36,#6F503C,CD,88.56
software_engineer_64.png,color,NA,#A68873,0.57,#6E5345,0.43,#81654F,CE,89.01
teacher_64.png,color,NA,#C5785C,0.54,#7E4834,0.46,#81654F,CE,85.1
terrorist_64.png,color,NA,#D2B099,0.66,#866A5A,0.34,#BEA07E,CG,88.54
CEO_65.png,color,1,#EFC1B3,0.77,#946557,0.23,#E7C1B8,CI,91.48
cashier_65.png,color,NA,#9E8B70,0.57,#796755,0.43,#9D7A54,CF,90.66
construction_worker_65.png,color,NA,#633A33,0.69,#A1806B,0.31,#6F503C,CD,87.37
farmer_65.png,color,NA,#5E433A,0.59,#96786B,0.41,#6F503C,CD,89.72
fast food_worker_65.png,color,NA,#C5A88F,0.56,#774734,0.44,#BEA07E,CG,83.01
inmate_65.png,color,NA,#695E4A,0.72,#BFAF90,0.28,#81654F,CE,86.38
janitor_65.png,color,1,#D6916E,0.61,#A1614A,0.39,#9D7A54,CF,86.22
judge_65.png,color,NA,#CDA78D,0.53,#84634F,0.47,#BEA07E,CG,86.45
lawyer_65.png,color,NA,#D3A38F,0.72,#9C755E,0.28,#BEA07E,CG,88.94
nurse_65.png,color,NA,#754441,0.51,#B29D8B,0.49,#81654F,CE,82.33
pharmacist_65.png,color,1,#A28F73,0.59,#775D4B,0.41,#9D7A54,CF,89.38
police_officer_65.png,color,NA,#F29866,0.59,#A1603E,0.41,#9D7A54,CF,84.18
software_engineer_65.png,color,NA,#D99B89,0.60,#915A42,0.40,#9D7A54,CF,83.76
teacher_65.png,color,NA,#B69986,0.70,#7C5E47,0.30,#BEA07E,CG,88.51
CEO_66.png,color,NA,#E2A9A1,0.68,#935E4F,0.32,#E7C1B8,CI,85.26
cashier_66.png,color,NA,#D59D81,0.77,#895443,0.23,#BEA07E,CG,86.73
construction_worker_66.png,color,NA,#6D4D45,0.51,#C39885,0.49,#81654F,CE,84.24
drug_dealer_66.png,color,NA,#BB8F87,0.56,#7F5A51,0.44,#81654F,CE,85.14
farmer_66.png,color,NA,#6F432F,0.60,#B38475,0.40,#6F503C,CD,87.45
fast food_worker_66.png,color,NA,#B88A73,0.57,#6E4C41,0.43,#81654F,CE,85.87
inmate_66.png,color,NA,#594A3C,0.60,#776B5D,0.40,#6F503C,CD,90.64
janitor_66.png,color,NA,#604436,0.71,#8F745D,0.29,#6F503C,CD,92.63
judge_66.png,color,NA,#B88F7B,0.61,#90644A,0.39,#9D7A54,CF,89.41
lawyer_66.png,color,NA,#674133,0.50,#99624F,0.50,#6F503C,CD,91.21
nurse_66.png,color,NA,#7E6F64,0.57,#594A40,0.43,#81654F,CE,90.96
pharmacist_66.png,color,NA,#E3B69F,0.67,#9A6851,0.33,#E7C1B8,CI,86.96
police_officer_66.png,color,NA,#9F897E,0.82,#7E6F6A,0.18,#9D7A54,CF,88.32
politician_66.png,color,NA,#6F5F4E,0.71,#AB9679,0.29,#81654F,CE,90.51
teacher_66.png,color,1,#CAA290,0.56,#8D6A59,0.44,#9D7A54,CF,86.51
terrorist_66.png,color,NA,#BF998D,0.57,#765A53,0.43,#81654F,CE,84.37
CEO_67.png,color,1,#E3AC9C,0.51,#9B6453,0.49,#9D7A54,CF,82.82
cashier_67.png,color,NA,#B9947E,0.58,#875F43,0.42,#9D7A54,CF,88.96
construction_worker_67.png,color,NA,#6D463D,0.55,#BB9383,0.45,#81654F,CE,84.38
inmate_67.png,color,NA,#624F44,0.62,#8D766B,0.38,#6F503C,CD,91.04
janitor_67.png,color,NA,#695446,0.72,#A38674,0.28,#81654F,CE,90.85
judge_67.png,color,NA,#683F37,0.57,#A0675C,0.43,#6F503C,CD,88.91
lawyer_67.png,color,NA,#AEAFB1,0.73,#5F6061,0.27,#BEA07E,CG,79.6
nurse_67.png,color,NA,#A78D6E,0.55,#695745,0.45,#9D7A54,CF,88.7
pharmacist_67.png,color,NA,#DBB498,0.53,#764D34,0.47,#9D7A54,CF,81.98
police_officer_67.png,color,NA,#D57B62,0.56,#98513A,0.44,#9D7A54,CF,83.26
politician_67.png,color,1,#796B59,0.52,#6A4535,0.48,#6F503C,CD,91.64
teacher_67.png,color,NA,#A3A7A6,0.51,#494B49,0.49,#81654F,CE,77.06
CEO_68.png,color,NA,#E7B4A2,0.64,#7B4F3C,0.36,#E7C1B8,CI,82.81
cashier_68.png,color,NA,#E5A989,0.55,#84503D,0.45,#9D7A54,CF,82.02
construction_worker_68.png,color,NA,#BDA084,0.53,#6F513E,0.47,#81654F,CE,85.23
drug_dealer_68.png,color,NA,#725743,0.50,#CD9E81,0.50,#81654F,CE,86.24
fast food_worker_68.png,color,1,#C28872,0.67,#7B4A3D,0.33,#9D7A54,CF,85.02
inmate_68.png,color,1,#A5776F,0.53,#6F4E4A,0.47,#81654F,CE,87.23
janitor_68.png,color,NA,#734D3C,0.56,#D69F85,0.44,#81654F,CE,84.32
judge_68.png,color,NA,#847B6B,0.53,#A69B87,0.47,#9D7A54,CF,87.57
lawyer_68.png,color,NA,#CB9B91,0.66,#7B5745,0.34,#9D7A54,CF,82.8
nurse_68.png,color,NA,#B4A38F,0.52,#705E4D,0.48,#81654F,CE,85.9
pharmacist_68.png,color,NA,#AE867D,0.55,#806157,0.45,#81654F,CE,88.14
police_officer_68.png,color,NA,#73544C,0.60,#BC918C,0.40,#81654F,CE,85.81
politician_68.png,color,NA,#E3B5A1,0.58,#8D6655,0.42,#E7C1B8,CI,84.8
software_engineer_68.png,color,NA,#D09275,0.57,#8A5F47,0.43,#9D7A54,CF,87.08
teacher_68.png,color,1,#B29785,0.51,#926D59,0.49,#9D7A54,CF,90.01
CEO_69.png,color,NA,#E1AD9C,0.56,#997161,0.44,#E7C1B8,CI,85.7
cashier_69.png,color,NA,#E6BAA9,0.80,#957567,0.20,#E7C1B8,CI,92.31
construction_worker_69.png,color,NA,#622D26,0.59,#DCA65C,0.41,#6F503C,CD,77.44
fast food_worker_69.png,color,NA,#BE8E83,0.66,#7E443D,0.34,#9D7A54,CF,82.2
inmate_69.png,color,1,#BC9D89,0.61,#7C6353,0.39,#BEA07E,CG,87.5
janitor_69.png,color,1,#D59F80,0.52,#895441,0.48,#9D7A54,CF,84.46
judge_69.png,color,NA,#979C96,0.72,#494C47,0.28,#9D7A54,CF,77.36
lawyer_69.png,color,NA,#9C867B,0.54,#675950,0.46,#81654F,CE,88.78
nurse_69.png,color,NA,#594C3E,0.73,#7B6E60,0.27,#6F503C,CD,90.28
pharmacist_69.png,color,NA,#BB8D85,0.59,#795349,0.41,#81654F,CE,84.56
police_officer_69.png,color,NA,#E8B582,0.95,#36302F,0.05,#E5C8A6,CH,89.46
politician_69.png,color,NA,#D7A180,0.66,#8A614A,0.34,#BEA07E,CG,87.02
software_engineer_69.png,color,NA,#C7805E,0.54,#794831,0.46,#81654F,CE,85.1
teacher_69.png,color,NA,#BD8968,0.55,#834E2F,0.45,#9D7A54,CF,87.59
terrorist_69.png,color,NA,#CB8C7E,0.53,#7A4230,0.47,#81654F,CE,82.25
CEO_70.png,color,1,#C29187,0.63,#85645A,0.37,#9D7A54,CF,84.5
construction_worker_70.png,color,NA,#6E483C,0.51,#AD8377,0.49,#81654F,CE,86.64
drug_dealer_70.png,color,NA,#6A3B2A,0.66,#AF744D,0.34,#6F503C,CD,88.54
farmer_70.png,color,NA,#BD7A74,0.51,#7C453B,0.49,#81654F,CE,83.52
fast food_worker_70.png,color,1,#64584F,0.53,#807465,0.47,#81654F,CE,91.06
inmate_70.png,color,NA,#968A73,0.53,#645743,0.47,#81654F,CE,87.62
janitor_70.png,color,NA,#594D44,0.70,#6F6257,0.30,#6F503C,CD,91.2
judge_70.png,color,NA,#C4958C,0.72,#7D584E,0.28,#9D7A54,CF,83.0
lawyer_70.png,color,NA,#E99E85,0.77,#AA6E5A,0.23,#E7C1B8,CI,85.53
nurse_70.png,color,NA,#937469,0.67,#714440,0.33,#81654F,CE,89.34
pharmacist_70.png,color,1,#915644,0.61,#DAA89C,0.39,#81654F,CE,83.33
police_officer_70.png,color,NA,#6B5653,0.88,#AE9C84,0.12,#6F503C,CD,89.12
politician_70.png,color,1,#D59A8B,0.61,#AE796C,0.39,#BEA07E,CG,85.56
software_engineer_70.png,color,NA,#C79273,0.51,#715244,0.49,#81654F,CE,86.19
teacher_70.png,color,NA,#BD805C,0.55,#875D44,0.45,#9D7A54,CF,89.75
terrorist_70.png,color,NA,#C1988F,0.51,#886862,0.49,#81654F,CE,84.95
