file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
politician_93.png,color,1,#693D28,0.59,#AE775B,0.41,#6F503C,CD,88.37
software_engineer_93.png,color,NA,#604D46,0.63,#88726C,0.37,#6F503C,CD,90.6
teacher_93.png,color,1,#C3A07D,0.63,#7A5C3E,0.37,#BEA07E,CG,89.7
terrorist_93.png,color,NA,#CA9A86,0.55,#7B4C37,0.45,#9D7A54,CF,83.7
CEO_94.png,color,NA,#E4B4A4,0.58,#805C4C,0.42,#E7C1B8,CI,83.36
cashier_94.png,color,NA,#DEB89F,0.50,#8D5944,0.50,#BEA07E,CG,82.91
construction_worker_94.png,color,1,#CC7766,0.52,#5D3426,0.48,#6F503C,CD,82.32
drug_dealer_94.png,color,1,#835B4E,0.52,#D19B87,0.48,#81654F,CE,84.95
farmer_94.png,color,NA,#785142,0.62,#D5A693,0.38,#81654F,CE,85.07
fast food_worker_94.png,color,NA,#6D5440,0.55,#C38D84,0.45,#81654F,CE,87.08
inmate_94.png,color,1,#765F57,0.67,#9E816B,0.33,#81654F,CE,92.23
janitor_94.png,color,1,#612F21,0.52,#B37A59,0.48,#6F503C,CD,84.31
judge_94.png,color,NA,#5F321C,0.52,#915B3E,0.48,#6F503C,CD,90.51
lawyer_94.png,color,NA,#6C3F2D,0.63,#C2775A,0.37,#6F503C,CD,87.22
nurse_94.png,color,1,#D88A7B,0.57,#844540,0.43,#81654F,CE,80.15
pharmacist_94.png,color,NA,#77533C,0.55,#C9AA99,0.45,#81654F,CE,85.31
police_officer_94.png,color,1,#A87B76,0.58,#7C5953,0.42,#81654F,CE,87.25
politician_94.png,color,1,#A96F55,0.57,#6D412E,0.43,#6F503C,CD,88.15
software_engineer_94.png,color,NA,#DCAA9C,0.75,#846156,0.25,#E7C1B8,CI,87.28
teacher_94.png,color,1,#DEB096,0.54,#675546,0.46,#81654F,CE,81.91
terrorist_94.png,color,1,#6F5742,0.51,#D1B59F,0.49,#81654F,CE,84.02
CEO_95.png,color,1,#BC7E75,0.52,#6F4840,0.48,#81654F,CE,84.47
cashier_95.png,color,NA,#E5A88C,0.60,#7F5F4D,0.40,#BEA07E,CG,83.76
construction_worker_95.png,color,1,#BC9A8F,0.64,#92544C,0.36,#9D7A54,CF,83.28
drug_dealer_95.png,color,NA,#573E26,0.67,#7E6C4D,0.33,#6F503C,CD,90.91
farmer_95.png,color,NA,#5E3F37,0.62,#AD8E80,0.38,#6F503C,CD,85.56
fast food_worker_95.png,color,NA,#553D37,0.51,#80624E,0.49,#6F503C,CD,92.09
inmate_95.png,color,1,#765C3D,0.59,#D0BA9A,0.41,#81654F,CE,85.25
janitor_95.png,color,NA,#9A9A9A,0.75,#3C3C3E,0.25,#9D7A54,CF,77.71
judge_95.png,color,NA,#912C2B,0.60,#AE897C,0.40,#81654F,CE,81.25
lawyer_95.png,color,1,#D39D83,0.68,#845D4D,0.32,#BEA07E,CG,85.62
nurse_95.png,color,1,#B09480,0.85,#6F6152,0.15,#BEA07E,CG,90.79
pharmacist_95.png,color,1,#A27F77,0.55,#6D4F43,0.45,#81654F,CE,88.51
police_officer_95.png,color,1,#BF9A89,0.63,#8C6354,0.37,#BEA07E,CG,86.68
politician_95.png,color,1,#B79278,0.67,#7A594F,0.33,#9D7A54,CF,87.81
software_engineer_95.png,color,NA,#665233,0.50,#7F6E52,0.50,#81654F,CE,91.88
teacher_95.png,color,1,#CB9485,0.59,#8E675A,0.41,#9D7A54,CF,85.27
terrorist_95.png,color,NA,#AA9787,0.65,#715E4C,0.35,#9D7A54,CF,87.09
CEO_96.png,color,1,#D29A87,0.57,#7A533B,0.43,#81654F,CE,83.88
cashier_96.png,color,1,#DEAF9F,0.59,#7C4C3F,0.41,#E7C1B8,CI,80.88
construction_worker_96.png,color,1,#633F33,0.60,#D17D67,0.40,#6F503C,CD,85.27
drug_dealer_96.png,color,1,#B39681,0.72,#6F563F,0.28,#BEA07E,CG,87.99
farmer_96.png,color,1,#6B4B3C,0.51,#BD9888,0.49,#81654F,CE,85.25
fast food_worker_96.png,color,1,#724034,0.50,#BA8171,0.50,#81654F,CE,84.29
inmate_96.png,color,1,#79523D,0.56,#C49A7A,0.44,#81654F,CE,86.81
janitor_96.png,color,NA,#675452,0.58,#8D7870,0.42,#81654F,CE,89.57
judge_96.png,color,1,#7A5943,0.51,#CD977A,0.49,#81654F,CE,87.2
lawyer_96.png,color,1,#6E4630,0.57,#BF947D,0.43,#6F503C,CD,85.47
nurse_96.png,color,NA,#928067,0.87,#605342,0.13,#9D7A54,CF,91.94
pharmacist_96.png,color,1,#BF8E7D,0.63,#805E50,0.37,#9D7A54,CF,86.42
police_officer_96.png,color,1,#CF9277,0.56,#744C40,0.44,#9D7A54,CF,83.43
politician_96.png,color,1,#D0967C,0.62,#7D5342,0.38,#9D7A54,CF,84.64
software_engineer_96.png,color,1,#B68D76,0.68,#654D41,0.32,#9D7A54,CF,87.16
teacher_96.png,color,1,#BA8D7F,0.58,#7C5549,0.42,#81654F,CE,85.75
terrorist_96.png,color,1,#B38A81,0.65,#563D34,0.35,#81654F,CE,82.97
CEO_97.png,color,NA,#D1A086,0.52,#8B624C,0.48,#9D7A54,CF,86.87
cashier_97.png,color,NA,#BA8E74,0.61,#64483E,0.39,#9D7A54,CF,85.56
construction_worker_97.png,color,NA,#704D42,0.57,#C48A7C,0.43,#81654F,CE,85.76
drug_dealer_97.png,color,1,#7B4B47,0.51,#D29F97,0.49,#81654F,CE,80.82
farmer_97.png,color,NA,#D0927B,0.50,#7F5A48,0.50,#81654F,CE,86.42
fast food_worker_97.png,color,NA,#84623C,0.74,#938066,0.26,#81654F,CE,93.0
inmate_97.png,color,1,#654443,0.61,#A26C6A,0.39,#6F503C,CD,87.1
janitor_97.png,color,1,#6E513E,0.60,#B29A7C,0.40,#81654F,CE,87.91
judge_97.png,color,1,#B5A185,0.58,#867963,0.42,#BEA07E,CG,91.26
lawyer_97.png,color,1,#67473C,0.57,#AB877D,0.43,#6F503C,CD,87.14
nurse_97.png,color,1,#7A584A,0.54,#CA9475,0.46,#81654F,CE,86.93
pharmacist_97.png,color,NA,#655B51,0.95,#888C8C,0.05,#81654F,CE,89.83
police_officer_97.png,color,1,#F7BB98,0.53,#C16E4F,0.47,#BEA07E,CG,84.73
politician_97.png,color,1,#B68D79,0.58,#75564E,0.42,#81654F,CE,86.73
software_engineer_97.png,color,NA,#CA9170,0.52,#755138,0.48,#81654F,CE,85.96
teacher_97.png,color,1,#B88270,0.52,#745449,0.48,#81654F,CE,87.42
terrorist_97.png,color,1,#5D3723,0.54,#B1754C,0.46,#6F503C,CD,86.95
CEO_98.png,color,NA,#816C60,0.83,#D79981,0.17,#81654F,CE,92.01
cashier_98.png,color,NA,#DAAE95,0.78,#664538,0.22,#BEA07E,CG,85.41
construction_worker_98.png,color,1,#724534,0.51,#CA9A87,0.49,#81654F,CE,83.16
drug_dealer_98.png,color,NA,#7B645B,0.69,#B3947B,0.31,#81654F,CE,90.43
farmer_98.png,color,NA,#AF917D,0.55,#5C3E3D,0.45,#81654F,CE,83.22
fast food_worker_98.png,color,1,#CEA47E,0.58,#744535,0.42,#9D7A54,CF,82.98
inmate_98.png,color,1,#988773,0.75,#5C5246,0.25,#9D7A54,CF,88.59
janitor_98.png,color,1,#9A8169,0.56,#6F5E52,0.44,#81654F,CE,91.14
judge_98.png,color,1,#74574F,0.57,#9F6C5F,0.43,#81654F,CE,90.42
lawyer_98.png,color,1,#67463A,0.54,#997971,0.46,#6F503C,CD,89.43
nurse_98.png,color,NA,#BDA591,0.57,#78644F,0.43,#BEA07E,CG,87.35
pharmacist_98.png,color,NA,#704735,0.50,#BB8A74,0.50,#81654F,CE,85.68
police_officer_98.png,color,NA,#C18C6C,0.54,#665143,0.46,#81654F,CE,86.2
politician_98.png,color,NA,#A88F87,0.52,#77605A,0.48,#81654F,CE,87.46
software_engineer_98.png,color,1,#B48371,0.54,#6E4132,0.46,#81654F,CE,85.39
teacher_98.png,color,1,#906A5A,0.56,#DEB6A5,0.44,#9D7A54,CF,84.79
terrorist_98.png,color,1,#DDA592,0.57,#6A4C47,0.43,#81654F,CE,80.24
CEO_99.png,color,NA,#877155,0.60,#D5B298,0.40,#9D7A54,CF,88.81
cashier_99.png,color,1,#E4A677,0.73,#725242,0.27,#BEA07E,CG,85.28
construction_worker_99.png,color,NA,#724A3A,0.51,#CB886E,0.49,#81654F,CE,84.98
drug_dealer_99.png,color,1,#AF7F7C,0.72,#644442,0.28,#81654F,CE,83.11
farmer_99.png,color,1,#DE9B7C,0.60,#784228,0.40,#9D7A54,CF,81.82
fast food_worker_99.png,color,1,#E2B59A,0.54,#A0776B,0.46,#BEA07E,CG,87.18
inmate_99.png,color,1,#78695E,0.50,#63544D,0.50,#81654F,CE,91.84
janitor_99.png,color,NA,#5C301C,0.62,#7D6B53,0.38,#6F503C,CD,89.25
judge_99.png,color,1,#74473B,0.57,#E2BE9A,0.43,#81654F,CE,80.33
lawyer_99.png,color,NA,#6B523D,0.58,#9B7C65,0.42,#81654F,CE,91.92
nurse_99.png,color,1,#71553E,0.57,#C29472,0.43,#81654F,CE,88.19
pharmacist_99.png,color,1,#6E4B38,0.63,#D4B39D,0.37,#6F503C,CD,85.27
police_officer_99.png,color,1,#C6A071,0.53,#785837,0.47,#9D7A54,CF,86.89
politician_99.png,color,1,#BE9988,0.68,#774D43,0.32,#9D7A54,CF,84.36
software_engineer_99.png,color,1,#D4987D,0.59,#704C3F,0.41,#9D7A54,CF,83.09
teacher_99.png,color,1,#BD9483,0.60,#805E4E,0.40,#9D7A54,CF,86.7
terrorist_99.png,color,1,#D2A692,0.74,#624134,0.26,#BEA07E,CG,83.35
